Temperature,Humidity,WindSpeed,LightIntensity,FlowerDensity,PollenAvailability,Region,TimeOfDay,PollinatorActivity
20.97,85.67,5.72,718.96,10.0,17.33,Forest,Afternoon,Medium
28.08,40.04,0.0,1073.85,32.5,27.9,Urban,Afternoon,Medium
32.51,39.11,14.93,793.25,77.52,12.96,Rural,Afternoon,Medium
23.46,71.56,14.8,536.68,75.15,18.4,Urban,Morning,Medium
35.6,49.23,1.17,1014.35,35.63,2.88,Urban,Evening,Medium
30.55,54.05,15.55,1069.15,42.51,31.06,Urban,Afternoon,Medium
33.15,62.24,9.91,298.5,40.7,18.12,Urban,Afternoon,Medium
24.71,71.25,8.8,1159.84,23.33,14.01,Rural,Morning,Medium
32.27,50.0,16.07,809.41,31.02,12.05,Forest,Afternoon,Medium
22.54,77.8,14.72,784.98,69.62,20.82,Urban,Morning,Medium
32.45,22.96,11.26,1001.99,60.08,9.2,Forest,Morning,High
28.86,66.4,10.37,529.91,55.46,44.42,Urban,Evening,Medium
30.77,42.41,11.08,986.25,23.3,1.15,Forest,Morning,Medium
22.12,75.58,6.0,586.97,52.01,20.49,Urban,Evening,Low
23.52,57.13,7.72,257.51,10.0,26.07,Urban,Morning,Low
30.99,44.91,3.49,400.67,66.86,17.25,Rural,Evening,Medium
23.26,64.94,6.33,870.11,55.17,27.12,Rural,Morning,High
30.32,68.4,6.17,416.36,23.1,17.0,Urban,Afternoon,Medium
21.16,64.63,4.82,1183.02,82.33,40.3,Forest,Evening,Medium
32.24,39.55,8.68,1056.79,14.08,13.81,Rural,Evening,Medium
21.84,47.74,6.38,1100.03,60.61,1.49,Rural,Morning,High
30.76,54.94,10.51,737.43,61.1,12.02,Rural,Afternoon,Medium
31.13,54.38,0.0,777.36,25.21,28.86,Rural,Afternoon,High
24.52,66.25,7.43,341.89,49.24,23.82,Urban,Evening,Low
30.91,24.78,8.66,998.74,17.26,32.52,Forest,Afternoon,High
29.3,60.01,6.45,813.95,10.0,30.02,Rural,Afternoon,Medium
25.31,50.65,7.14,870.19,28.64,18.64,Rural,Morning,Medium
22.96,42.42,0.07,1200.0,37.67,20.11,Forest,Afternoon,High
18.19,43.86,9.78,518.21,62.89,21.15,Rural,Afternoon,Low
29.75,51.78,11.24,662.16,51.35,43.84,Forest,Afternoon,High
20.18,20.0,10.47,798.0,51.87,31.91,Urban,Afternoon,Medium
28.48,44.48,13.19,419.37,29.71,43.92,Rural,Morning,Medium
26.68,41.86,9.01,643.72,39.4,33.41,Forest,Morning,Medium
31.4,62.99,10.39,847.88,31.4,24.36,Rural,Afternoon,Medium
26.49,42.92,8.78,602.37,25.5,14.81,Urban,Morning,Medium
26.35,51.77,11.44,1092.7,38.13,27.02,Forest,Evening,Medium
31.66,78.13,0.11,246.72,51.49,24.39,Forest,Morning,High
29.68,69.92,3.53,1036.83,38.55,24.06,Forest,Morning,High
29.58,68.53,15.93,898.36,43.53,22.91,Rural,Morning,Medium
30.35,47.5,0.0,529.35,63.9,4.48,Forest,Evening,Medium
20.32,63.15,7.3,422.68,39.98,37.61,Forest,Evening,Medium
31.78,51.49,13.86,100.0,23.32,24.5,Forest,Evening,Low
31.06,52.06,7.53,461.45,61.27,10.86,Urban,Morning,Medium
22.92,61.15,5.97,1014.15,55.32,29.82,Forest,Evening,Medium
26.78,46.05,8.65,683.17,56.57,16.44,Forest,Evening,Medium
27.8,77.4,6.23,1048.89,62.52,30.62,Forest,Morning,High
27.33,52.6,8.15,514.04,59.13,33.82,Urban,Afternoon,Medium
29.67,64.28,4.58,912.13,50.57,35.2,Forest,Morning,High
35.16,76.83,13.54,484.75,97.83,23.39,Rural,Morning,High
33.41,70.47,15.12,410.33,24.3,20.86,Forest,Morning,Medium
21.44,33.87,7.33,667.86,38.27,18.74,Rural,Afternoon,Medium
31.11,61.67,1.07,500.51,69.35,17.77,Urban,Morning,Medium
34.64,67.76,5.38,237.15,52.85,24.83,Urban,Morning,Medium
29.93,68.38,7.08,645.31,65.16,22.91,Forest,Afternoon,Medium
33.45,38.3,10.53,731.93,53.4,16.75,Forest,Morning,High
38.06,45.14,2.96,1080.51,77.48,13.56,Urban,Morning,High
33.12,69.92,4.15,981.04,29.85,23.91,Urban,Morning,High
29.25,43.57,10.55,1065.98,76.85,20.66,Urban,Afternoon,High
33.23,50.5,12.69,916.11,73.42,13.59,Rural,Morning,High
28.72,78.64,4.89,799.78,25.79,33.31,Rural,Afternoon,Medium
28.12,54.28,1.33,331.32,62.61,42.72,Forest,Afternoon,Medium
26.24,44.1,24.42,744.96,49.14,34.63,Rural,Evening,Low
35.82,41.84,11.92,879.04,37.87,17.8,Urban,Morning,High
23.91,59.99,6.66,1137.23,12.23,24.5,Forest,Morning,High
35.66,35.0,12.35,905.89,29.78,40.4,Rural,Evening,Medium
30.5,51.29,7.38,1072.12,64.16,13.26,Forest,Evening,Medium
21.0,60.0,12.34,390.4,66.28,32.83,Rural,Morning,Medium
29.84,74.49,8.8,602.07,45.79,10.52,Forest,Morning,Medium
17.5,65.01,8.46,828.81,66.34,41.84,Urban,Evening,Low
31.13,44.29,7.43,1048.29,68.91,20.7,Urban,Morning,High
32.43,72.68,0.76,656.43,53.09,47.29,Urban,Morning,High
25.04,50.51,17.69,675.27,35.55,42.28,Rural,Morning,Medium
28.62,36.46,3.29,906.14,58.82,23.94,Forest,Evening,High
37.77,52.42,1.2,362.24,59.74,17.81,Forest,Evening,Medium
25.47,76.57,6.94,1182.22,63.48,26.95,Forest,Afternoon,High
22.71,57.48,3.19,436.26,67.31,23.2,Rural,Afternoon,Medium
35.41,55.19,7.74,124.42,22.76,20.98,Urban,Morning,Medium
37.81,79.56,11.44,703.02,39.8,8.42,Urban,Morning,Medium
28.02,33.53,12.98,1200.0,12.03,19.85,Forest,Afternoon,High
33.06,35.72,12.07,875.94,64.94,13.9,Forest,Afternoon,High
34.71,30.76,6.47,925.33,45.75,30.52,Rural,Afternoon,High
24.29,60.59,8.25,712.42,58.62,34.91,Forest,Morning,Medium
25.57,57.5,10.04,654.29,20.49,32.41,Forest,Morning,Medium
34.15,78.14,0.0,236.53,78.02,28.42,Rural,Afternoon,Medium
36.43,58.65,10.85,100.0,26.11,16.47,Forest,Evening,Low
30.81,48.94,0.71,758.88,65.49,27.05,Urban,Afternoon,Medium
23.6,55.03,18.2,1093.76,52.36,32.93,Rural,Evening,Medium
37.94,56.77,5.98,803.24,46.21,19.14,Urban,Evening,Medium
25.35,29.92,7.08,887.08,44.6,26.19,Forest,Morning,High
26.32,90.0,4.15,1175.12,37.24,23.55,Forest,Evening,Medium
29.71,62.8,4.85,798.63,75.9,41.62,Rural,Evening,Medium
35.77,58.15,19.37,663.2,50.25,33.52,Rural,Afternoon,Medium
32.27,64.23,12.7,454.44,24.62,31.09,Rural,Afternoon,Medium
30.07,65.64,0.25,1200.0,42.32,7.83,Rural,Evening,Medium
30.32,52.89,15.52,857.96,52.57,26.73,Forest,Afternoon,Medium
28.22,45.53,13.97,416.92,67.96,23.45,Forest,Afternoon,Medium
30.79,63.99,6.59,348.65,37.91,23.36,Urban,Afternoon,Medium
15.35,60.79,9.53,1075.92,39.24,9.37,Urban,Afternoon,Low
26.52,42.85,7.93,388.77,50.47,14.12,Rural,Evening,Medium
29.21,76.29,17.86,1200.0,67.47,24.32,Forest,Evening,Medium
22.24,59.4,4.02,100.0,22.62,36.14,Rural,Evening,Low
29.93,65.95,8.73,1126.78,60.11,19.09,Rural,Evening,Medium
26.98,75.88,5.86,846.07,40.72,21.0,Rural,Evening,Medium
36.78,55.33,0.83,735.58,43.51,42.81,Rural,Morning,High
35.87,59.75,18.96,647.36,90.03,22.03,Rural,Afternoon,High
25.67,67.15,2.09,1200.0,46.07,23.71,Forest,Morning,High
27.25,44.13,9.1,912.12,65.09,23.85,Urban,Evening,Medium
27.63,55.81,0.0,429.04,64.38,11.54,Rural,Afternoon,Medium
25.74,56.88,6.0,184.33,26.4,30.72,Forest,Evening,Low
28.98,40.66,10.11,753.19,13.09,18.47,Rural,Morning,Medium
24.21,89.76,3.88,699.68,66.42,24.7,Forest,Evening,Medium
22.35,33.89,10.93,244.04,28.33,29.44,Urban,Afternoon,Low
31.11,35.53,6.65,683.38,16.72,44.43,Urban,Evening,Medium
31.15,74.71,13.8,527.82,70.52,11.82,Forest,Evening,Medium
23.98,65.7,14.81,702.79,29.61,33.65,Rural,Afternoon,Medium
32.48,39.61,5.07,917.78,34.55,33.69,Urban,Morning,High
24.84,64.11,8.38,1147.78,89.49,18.62,Rural,Morning,High
29.27,77.02,8.92,972.67,16.81,31.0,Rural,Afternoon,Medium
32.1,54.55,11.1,483.57,24.87,41.43,Forest,Afternoon,Medium
27.83,90.0,8.07,810.67,40.81,17.35,Rural,Morning,Medium
30.27,29.14,8.95,718.93,45.19,27.41,Forest,Afternoon,High
25.42,65.41,6.78,300.36,32.13,29.05,Forest,Morning,Medium
27.02,72.5,8.58,819.47,26.83,30.34,Forest,Evening,Medium
26.97,68.37,14.49,1200.0,80.2,32.69,Urban,Morning,High
24.27,51.93,11.23,709.73,55.26,26.66,Rural,Afternoon,Medium
27.12,50.64,11.51,221.75,61.7,30.13,Forest,Evening,Low
20.26,61.66,11.62,709.08,47.26,15.89,Forest,Afternoon,Medium
25.54,67.24,7.23,335.89,55.79,26.64,Rural,Morning,Medium
26.58,64.04,9.59,959.08,68.66,20.24,Urban,Evening,Medium
26.72,70.6,2.57,857.46,30.07,12.7,Forest,Morning,High
26.79,39.72,14.34,648.73,55.3,19.91,Forest,Evening,Medium
27.69,51.58,0.0,600.65,63.92,27.69,Forest,Afternoon,High
30.4,40.9,7.56,636.33,80.9,29.36,Forest,Morning,High
32.37,49.21,13.7,702.48,88.96,12.32,Rural,Evening,Medium
24.75,70.23,1.18,468.33,51.4,15.62,Forest,Evening,Low
21.98,56.62,10.0,283.67,72.77,32.25,Urban,Evening,Low
22.79,90.0,4.6,1041.61,10.0,30.08,Rural,Morning,Medium
25.56,57.9,6.16,584.38,81.05,33.87,Urban,Afternoon,Medium
26.24,55.9,12.73,750.11,35.48,38.68,Rural,Afternoon,Medium
24.15,56.59,8.99,785.58,45.18,30.38,Rural,Evening,Medium
21.52,45.43,0.0,796.61,58.82,20.85,Rural,Afternoon,Medium
25.72,54.13,3.12,347.85,46.93,26.15,Urban,Morning,Medium
28.91,71.92,12.88,197.25,53.93,41.6,Urban,Afternoon,Medium
30.98,56.71,10.24,523.39,81.75,50.0,Forest,Afternoon,High
25.21,43.1,16.74,818.71,42.32,29.63,Urban,Morning,Medium
25.94,41.12,16.41,481.62,28.26,30.36,Forest,Morning,Medium
23.37,48.25,6.29,593.52,86.27,32.26,Rural,Afternoon,High
27.84,56.11,20.52,1200.0,60.54,25.24,Forest,Afternoon,High
23.76,72.9,8.12,146.37,88.44,36.64,Urban,Afternoon,Medium
30.87,34.89,3.19,473.49,67.27,35.08,Rural,Evening,Medium
19.07,50.2,4.83,1200.0,23.53,28.54,Rural,Morning,Medium
26.2,57.16,0.0,686.62,62.91,21.82,Forest,Evening,Medium
29.51,27.49,16.04,488.2,30.32,9.79,Forest,Evening,Medium
28.92,42.5,15.97,1050.63,50.15,32.32,Urban,Evening,Medium
40.0,44.8,2.92,716.57,48.49,27.13,Rural,Evening,Medium
29.75,43.06,6.86,595.51,17.65,17.62,Forest,Afternoon,Medium
22.98,57.88,8.48,757.71,33.74,13.7,Rural,Morning,Medium
27.52,52.59,3.2,502.57,94.1,31.61,Urban,Afternoon,Medium
19.12,46.67,0.0,394.75,54.77,8.99,Rural,Morning,Medium
27.6,61.42,6.95,665.92,46.49,28.0,Forest,Evening,Medium
23.83,80.85,6.39,396.7,86.26,33.44,Urban,Morning,Medium
32.58,79.59,6.06,703.21,42.08,30.5,Urban,Morning,Medium
25.25,26.16,9.11,806.32,48.17,21.09,Rural,Morning,Medium
27.42,63.66,15.15,955.92,69.82,12.51,Forest,Morning,High
24.82,52.33,6.48,1038.38,41.99,30.87,Rural,Afternoon,Medium
36.69,57.33,8.85,578.28,35.07,37.01,Rural,Evening,Medium
26.39,49.03,11.63,849.82,10.0,19.27,Rural,Afternoon,Medium
37.16,56.76,10.77,847.76,31.27,30.07,Forest,Evening,Medium
32.07,57.27,4.93,798.35,31.08,40.82,Rural,Afternoon,High
30.41,46.32,8.48,556.16,53.17,28.39,Rural,Afternoon,Medium
29.84,41.55,10.74,391.58,37.79,21.03,Urban,Afternoon,Medium
29.97,48.27,2.36,850.6,93.16,35.41,Urban,Morning,High
18.36,58.51,14.32,187.94,28.85,17.62,Urban,Morning,Low
26.61,63.98,15.16,619.65,78.01,12.02,Forest,Morning,Medium
32.23,67.8,4.39,100.0,54.4,33.12,Rural,Morning,Medium
27.76,47.59,8.97,299.08,66.14,20.94,Rural,Afternoon,Medium
20.97,59.26,11.21,436.86,64.92,21.83,Urban,Afternoon,Medium
27.74,69.44,5.27,1029.02,10.0,18.73,Rural,Evening,Medium
36.52,72.48,10.41,906.43,49.77,20.27,Forest,Morning,High
34.23,54.12,8.82,533.82,44.76,39.03,Rural,Morning,High
27.69,51.69,0.66,918.81,27.34,41.62,Urban,Morning,High
32.76,57.87,10.3,966.29,59.19,42.95,Forest,Morning,High
26.17,37.75,2.5,651.8,84.33,35.9,Rural,Morning,High
19.48,52.1,12.7,284.69,10.0,29.66,Rural,Morning,Low
23.38,66.17,4.64,637.63,39.31,10.68,Rural,Afternoon,Medium
35.81,64.63,7.19,670.63,25.08,23.12,Forest,Morning,High
26.63,50.95,14.86,330.26,51.44,46.57,Rural,Morning,Medium
26.78,58.27,10.48,810.11,43.49,20.64,Urban,Afternoon,Medium
26.5,42.63,2.6,783.94,37.89,40.14,Urban,Evening,Medium
37.52,65.55,2.93,833.51,63.79,25.55,Urban,Afternoon,High
36.13,53.83,5.0,783.68,82.72,0.0,Urban,Morning,High
39.09,50.86,9.97,918.95,100.0,31.4,Forest,Afternoon,High
27.2,49.57,9.79,646.2,35.21,37.66,Urban,Morning,Medium
29.48,54.06,3.78,760.54,13.58,24.51,Urban,Afternoon,Medium
20.42,48.28,2.16,580.68,61.18,37.33,Urban,Evening,Medium
35.38,64.87,9.41,524.65,82.21,8.32,Forest,Morning,High
22.16,49.07,7.09,1101.47,66.27,11.14,Forest,Afternoon,High
29.08,78.89,18.79,100.0,82.13,27.05,Rural,Afternoon,Low
22.51,76.98,8.18,963.03,45.49,29.77,Urban,Afternoon,Medium
25.06,41.63,17.07,513.84,37.81,38.57,Rural,Morning,Medium
23.81,56.05,2.15,474.99,52.31,31.39,Forest,Afternoon,Medium
24.96,45.24,0.13,778.47,43.39,13.06,Rural,Morning,Medium
25.3,50.1,2.4,253.12,63.26,27.13,Forest,Morning,Medium
25.26,85.04,13.95,455.19,69.4,31.01,Rural,Evening,Low
32.17,50.39,16.78,445.26,70.96,6.26,Urban,Evening,Low
22.48,60.4,4.09,633.58,60.21,24.56,Forest,Afternoon,Medium
29.1,63.12,5.7,458.76,54.92,21.64,Forest,Morning,Medium
34.09,39.99,2.16,1180.34,65.89,18.45,Forest,Afternoon,High
25.43,42.17,0.0,1200.0,10.74,29.99,Urban,Morning,High
24.41,36.91,11.59,100.0,54.21,13.5,Urban,Morning,Medium
26.85,41.71,9.12,863.3,51.05,29.17,Forest,Afternoon,High
33.9,20.0,8.05,957.6,54.26,30.59,Forest,Morning,High
28.97,63.17,1.0,862.9,48.25,35.84,Urban,Afternoon,High
25.34,85.81,16.2,502.57,58.64,13.77,Urban,Morning,Low
30.42,57.22,5.48,626.77,38.51,9.95,Urban,Afternoon,Medium
22.49,33.76,10.67,475.52,72.59,27.79,Urban,Afternoon,Medium
31.41,45.36,0.73,573.92,59.47,22.14,Urban,Evening,Medium
30.04,48.12,7.05,337.01,53.01,50.0,Urban,Evening,Medium
26.46,39.74,9.46,665.56,36.05,29.58,Rural,Morning,High
23.81,67.9,9.64,249.16,66.31,25.58,Urban,Afternoon,Medium
23.57,67.15,8.77,639.96,54.13,23.27,Urban,Afternoon,Medium
30.67,37.67,10.47,325.43,34.89,12.82,Forest,Afternoon,Medium
34.14,65.88,2.35,762.04,48.87,30.64,Forest,Afternoon,High
24.81,77.9,8.99,496.17,62.58,24.21,Rural,Afternoon,Medium
30.29,83.54,8.57,787.17,61.03,24.22,Urban,Morning,Medium
17.56,90.0,9.16,1024.47,59.74,25.94,Forest,Evening,Medium
25.08,41.47,8.36,1176.83,51.85,27.21,Forest,Afternoon,High
27.84,90.0,1.63,100.0,70.52,7.61,Rural,Afternoon,Medium
23.45,49.69,1.41,449.74,74.76,33.37,Urban,Afternoon,Medium
23.32,46.11,0.0,609.07,64.75,16.54,Forest,Morning,High
24.66,59.91,12.09,838.1,38.25,23.62,Urban,Evening,Low
29.46,46.27,12.14,204.89,28.84,37.86,Rural,Evening,Low
27.06,60.99,12.22,405.37,39.12,42.79,Rural,Afternoon,Medium
16.81,35.2,9.53,739.11,89.07,8.0,Urban,Morning,Medium
17.4,51.42,0.0,725.47,55.63,25.3,Rural,Evening,Low
24.97,74.28,2.87,813.29,92.53,27.73,Forest,Evening,High
30.29,54.14,8.85,833.1,47.6,9.92,Rural,Morning,Medium
14.26,57.12,8.68,801.58,44.82,33.03,Rural,Evening,Low
25.5,62.13,6.89,758.1,48.52,26.16,Urban,Morning,Medium
25.37,72.56,9.84,716.72,48.16,26.94,Forest,Evening,Low
34.94,30.17,8.06,899.43,34.53,15.82,Urban,Morning,High
26.07,63.77,8.6,100.0,27.02,29.13,Urban,Afternoon,Low
29.91,50.98,4.8,1163.3,60.03,33.38,Urban,Evening,Medium
28.71,57.5,12.91,100.0,71.1,26.27,Rural,Evening,Low
17.35,70.9,5.85,376.25,98.9,19.86,Rural,Evening,Low
31.84,37.09,1.35,631.97,41.33,20.64,Urban,Morning,Medium
29.08,39.81,4.15,901.78,42.95,27.2,Rural,Evening,Medium
30.54,25.97,6.26,100.0,34.58,25.49,Rural,Evening,Low
40.0,46.76,12.97,691.56,72.51,34.05,Urban,Morning,High
17.58,74.96,7.79,937.72,66.3,20.2,Forest,Evening,Medium
36.62,53.19,7.07,998.36,32.46,12.82,Forest,Evening,High
26.56,34.9,1.76,490.8,31.96,28.59,Rural,Morning,Medium
29.44,47.71,11.93,609.75,69.05,20.22,Forest,Morning,Medium
27.77,32.68,4.74,515.16,57.66,32.84,Forest,Morning,High
25.88,38.12,7.5,582.2,65.17,25.08,Rural,Evening,Medium
25.15,60.83,15.4,390.45,32.34,31.55,Forest,Afternoon,Medium
29.65,37.39,10.54,433.22,12.45,14.86,Rural,Morning,Medium
20.41,71.69,0.0,830.31,32.5,26.43,Urban,Evening,Low
31.75,53.93,0.0,739.48,63.76,18.01,Forest,Afternoon,High
25.92,56.28,7.68,847.48,92.22,12.8,Urban,Afternoon,High
22.35,50.82,1.94,764.2,41.41,16.39,Urban,Morning,Medium
25.75,66.59,11.24,911.3,95.52,19.56,Rural,Morning,High
34.29,66.75,8.21,963.46,66.6,37.45,Forest,Morning,High
25.32,60.03,8.83,177.49,22.14,19.29,Forest,Morning,Medium
29.79,63.47,4.47,443.71,54.28,12.28,Forest,Morning,High
24.35,51.82,16.71,630.59,67.28,26.31,Forest,Evening,Medium
31.79,63.13,22.21,693.2,10.0,25.29,Rural,Evening,Low
31.43,49.93,6.61,498.97,62.89,20.08,Urban,Morning,Medium
37.24,55.03,9.77,973.61,73.45,23.39,Forest,Evening,High
27.12,50.88,8.49,1200.0,57.98,34.76,Forest,Morning,High
31.34,48.14,6.7,755.85,48.77,31.71,Rural,Morning,High
28.49,44.66,3.84,725.3,46.54,30.84,Forest,Afternoon,High
34.48,62.02,2.58,954.84,45.37,13.16,Forest,Morning,High
24.41,74.66,2.32,140.25,26.48,50.0,Urban,Afternoon,Medium
31.73,72.57,10.03,708.54,36.25,35.51,Forest,Evening,Medium
27.03,36.15,5.4,993.71,41.67,30.17,Forest,Morning,High
27.68,74.34,0.0,507.05,52.27,13.36,Urban,Afternoon,Medium
28.46,50.23,10.22,332.03,38.86,34.48,Forest,Afternoon,Medium
29.26,64.01,7.81,644.26,32.62,19.99,Urban,Evening,Low
27.42,41.41,14.73,681.79,65.2,23.06,Rural,Afternoon,Medium
29.07,57.13,9.87,427.4,57.41,8.19,Urban,Morning,Medium
35.89,59.71,0.61,1200.0,39.22,12.59,Urban,Morning,High
32.93,32.73,0.0,556.39,60.13,29.39,Forest,Afternoon,High
32.35,64.12,4.4,353.9,40.94,35.06,Forest,Morning,High
25.72,75.19,4.87,671.91,51.26,31.85,Forest,Morning,Medium
23.55,52.38,12.72,972.36,69.5,31.51,Forest,Afternoon,High
32.78,75.4,7.96,705.22,37.93,24.35,Urban,Evening,Medium
32.38,52.15,13.67,845.68,26.55,20.93,Rural,Evening,Medium
35.36,67.74,1.38,438.55,47.1,27.89,Forest,Morning,High
24.98,21.72,12.83,1146.31,22.73,33.21,Urban,Afternoon,Medium
26.85,90.0,11.6,868.51,44.45,25.05,Rural,Morning,Medium
19.8,77.43,0.0,1014.31,44.39,37.1,Rural,Morning,Medium
26.04,50.73,14.61,809.55,10.0,22.85,Rural,Afternoon,Medium
32.98,25.42,8.47,947.47,60.61,15.2,Urban,Evening,Medium
25.67,59.32,9.96,438.08,46.35,24.9,Forest,Morning,Medium
31.2,33.34,3.68,552.58,73.64,26.06,Urban,Evening,Medium
27.05,61.67,14.38,1103.94,54.31,24.18,Forest,Morning,High
29.62,61.17,2.07,1167.92,64.71,37.81,Rural,Afternoon,High
22.26,40.88,12.16,355.88,73.8,33.05,Rural,Afternoon,Medium
28.43,71.81,12.1,774.92,47.37,10.69,Urban,Evening,Low
13.04,67.08,3.13,570.72,49.98,40.34,Rural,Morning,Medium
27.07,69.64,17.92,490.89,18.53,0.0,Urban,Afternoon,Low
19.85,55.13,9.16,785.45,74.79,46.51,Forest,Morning,High
34.03,33.77,11.27,1042.29,47.09,22.13,Rural,Morning,High
31.89,69.67,0.36,835.5,29.89,23.1,Forest,Evening,Medium
30.33,50.94,18.59,604.15,64.79,24.4,Rural,Morning,Medium
35.61,34.15,1.88,854.46,10.0,28.85,Forest,Morning,High
23.26,75.28,13.12,592.01,41.41,25.0,Rural,Evening,Low
36.74,86.49,3.03,823.63,68.17,23.67,Forest,Afternoon,High
32.66,54.38,4.91,1118.94,41.25,38.09,Rural,Morning,High
26.82,87.39,11.94,100.0,35.64,30.66,Urban,Morning,Low
33.68,56.37,13.14,939.18,41.68,15.41,Forest,Afternoon,High
22.47,49.29,1.64,238.28,10.0,32.41,Forest,Evening,Low
23.88,45.54,13.45,1068.5,64.31,30.24,Urban,Afternoon,Medium
24.96,79.56,13.22,508.89,47.54,19.55,Urban,Morning,Medium
25.36,43.3,3.31,334.7,44.55,32.92,Urban,Morning,Medium
22.72,66.03,15.99,908.58,44.63,23.42,Rural,Evening,Low
34.12,46.61,0.72,809.25,50.28,22.78,Urban,Evening,Medium
26.71,48.1,4.88,400.24,63.07,22.51,Rural,Afternoon,Medium
29.76,70.45,10.4,324.1,48.96,0.72,Rural,Evening,Low
25.15,49.3,3.73,643.76,22.77,19.73,Urban,Afternoon,Medium
18.9,48.93,9.32,338.77,61.51,32.13,Urban,Afternoon,Medium
29.35,71.99,9.21,381.56,59.97,24.78,Rural,Morning,Medium
18.44,78.96,7.06,734.69,54.11,12.15,Forest,Afternoon,Medium
27.66,64.67,12.16,410.24,71.5,34.65,Forest,Afternoon,Medium
21.16,45.18,6.86,827.96,50.61,22.01,Urban,Evening,Medium
37.94,47.34,9.16,1147.04,72.23,12.78,Forest,Evening,High
32.56,56.2,13.73,655.43,78.14,47.06,Rural,Morning,High
28.53,59.81,11.95,739.05,61.65,14.47,Forest,Morning,High
34.32,40.18,11.93,1200.0,35.04,33.79,Rural,Morning,High
23.77,65.85,2.25,343.72,47.38,17.31,Urban,Afternoon,Low
30.72,56.28,10.62,1057.37,74.78,26.36,Urban,Evening,Medium
29.0,29.26,3.61,1021.26,20.05,15.98,Forest,Afternoon,High
29.32,41.07,1.59,956.3,42.16,12.61,Urban,Morning,High
34.36,47.44,7.64,1087.52,43.14,30.22,Urban,Evening,Medium
31.66,53.91,3.48,784.17,32.7,29.05,Rural,Afternoon,High
29.44,83.34,11.95,525.12,67.46,36.45,Rural,Evening,Medium
19.73,58.57,12.07,1028.37,57.54,24.66,Rural,Afternoon,Medium
23.2,42.39,0.0,1039.85,35.78,47.2,Rural,Morning,High
27.39,58.31,3.86,1031.59,62.11,27.68,Urban,Afternoon,High
28.47,49.72,0.7,713.35,46.83,30.67,Rural,Afternoon,Medium
22.35,59.87,5.69,485.14,32.2,11.42,Rural,Morning,Medium
40.0,63.71,10.28,757.41,35.74,18.86,Rural,Morning,High
35.58,73.14,6.79,982.67,58.72,30.2,Forest,Afternoon,High
31.01,54.64,5.05,1007.31,68.78,24.16,Rural,Afternoon,High
28.36,79.58,14.5,571.1,40.26,26.88,Urban,Afternoon,Medium
26.94,68.62,0.0,794.61,60.89,16.84,Urban,Morning,High
23.24,44.39,14.18,307.37,81.64,26.22,Rural,Morning,Medium
28.39,88.15,5.28,995.49,24.82,26.19,Forest,Morning,High
29.29,59.9,7.61,465.01,57.11,13.2,Forest,Evening,Medium
21.79,42.47,5.36,935.58,66.61,31.43,Forest,Evening,Medium
29.67,79.79,15.71,355.21,48.1,8.0,Forest,Morning,Medium
27.22,86.17,1.85,1009.42,74.77,26.84,Rural,Evening,Medium
18.46,54.5,8.06,796.55,93.98,42.66,Rural,Evening,Medium
23.7,47.45,10.64,465.59,56.87,31.81,Urban,Afternoon,Medium
25.93,52.41,0.0,907.41,45.33,31.74,Urban,Afternoon,High
37.44,65.72,3.4,522.89,69.54,16.03,Forest,Afternoon,High
30.78,74.17,7.26,924.87,66.84,42.69,Forest,Evening,Medium
21.32,63.56,3.57,617.77,10.0,38.77,Urban,Evening,Low
30.43,56.53,3.92,183.69,49.95,16.56,Urban,Afternoon,Medium
20.26,77.47,6.25,405.28,42.11,20.25,Forest,Afternoon,Medium
33.41,50.31,11.25,570.88,57.93,37.55,Urban,Morning,High
25.64,70.46,6.29,1110.46,46.13,42.96,Forest,Evening,Medium
27.53,50.68,13.39,970.34,48.3,12.35,Rural,Afternoon,Medium
34.63,61.47,3.01,1187.16,32.74,14.96,Forest,Afternoon,High
21.56,53.3,1.74,1196.09,64.69,23.56,Rural,Afternoon,High
21.01,54.16,17.63,539.57,83.1,3.29,Rural,Evening,Low
25.08,49.34,4.71,643.45,33.05,25.19,Rural,Afternoon,Medium
33.19,75.17,1.45,576.62,22.06,36.86,Urban,Afternoon,Medium
20.4,44.01,0.0,498.55,50.4,10.61,Urban,Afternoon,Medium
13.84,43.9,13.38,147.55,49.43,26.27,Forest,Afternoon,Low
25.74,86.81,6.29,695.58,73.42,19.18,Rural,Afternoon,Medium
30.76,69.67,6.73,314.33,25.42,41.4,Forest,Morning,Medium
34.0,20.0,7.2,689.75,39.24,19.3,Rural,Afternoon,High
25.68,46.52,13.06,1200.0,10.0,40.19,Rural,Morning,High
25.94,27.82,7.1,547.2,77.5,19.03,Forest,Evening,Medium
33.77,40.74,19.72,758.43,55.01,32.71,Forest,Evening,Medium
18.65,20.0,8.67,971.99,40.73,27.52,Forest,Evening,Medium
26.06,52.95,13.31,784.09,23.55,23.62,Forest,Evening,Medium
28.95,37.87,12.03,787.75,25.39,17.09,Urban,Evening,Low
30.25,55.9,7.82,591.28,58.29,28.23,Rural,Afternoon,Medium
25.45,30.62,5.07,630.44,27.85,20.59,Rural,Afternoon,Medium
28.17,56.24,9.66,412.0,52.08,18.1,Urban,Evening,Low
15.56,48.78,10.55,953.81,90.86,39.73,Rural,Afternoon,Medium
24.71,77.53,5.14,177.55,43.05,30.48,Urban,Morning,Medium
